customer_id,scoring_date,campaign_id,region,preferred_channel,loyalty_tier,customer_tenure_days,recency_days,orders_180d,spend_180d,average_order_value_180d,email_open_rate_90d,email_click_rate_90d,site_sessions_30d,prior_campaigns_12m,prior_campaign_responses_12m,days_since_last_campaign,discount_share_180d,margin_rate_180d,marketing_consent,contact_suppressed,responded_within_14d,response_order_value_14d,opened_current_campaign,clicked_current_campaign,response_probability_generator_only
HP004461,2025-12-01,RET-202512,SOUTH,PUSH,STANDARD,1227,40,3,148.9,45.6,0.2665,0.0916,2,4,0,40,0.3699,0.4022,1,0,0,0.0,0,0,0.055491
HP002454,2026-05-01,RET-202605,WEST,EMAIL,STANDARD,2028,11,2,176.2,77.36,0.3209,0.1012,1,10,1,60,0.6443,0.3973,1,0,1,74.5,0,0,0.125967
HP002758,2026-06-01,RET-202606,SOUTH,EMAIL,STANDARD,1957,12,1,44.52,44.47,0.8691,0.3027,5,3,0,56,0.3067,0.4172,1,0,0,0.0,1,0,0.099591
HP003273,2025-09-01,RET-202509,SOUTH,SMS,PLUS,708,28,5,454.17,88.23,0.7123,0.163,1,5,1,21,0.2965,0.414,1,0,0,0.0,1,0,0.076734
HP002813,2025-12-01,RET-202512,WEST,SMS,PREMIUM,1229,15,3,136.2,57.06,0.6889,0.3264,3,3,0,64,0.8944,0.3682,1,0,1,69.3,1,0,0.381822
HP002988,2026-04-01,RET-202604,MIDWEST,EMAIL,PLUS,2061,17,1,90.74,86.61,0.3301,,1,7,1,48,0.1168,0.4673,1,0,0,0.0,0,0,0.053188
HP001786,2026-06-01,RET-202606,NORTHEAST,EMAIL,PLUS,1187,41,2,75.34,40.04,0.7878,0.4502,7,12,2,48,0.3297,0.4258,1,0,0,0.0,0,0,0.087177
HP005988,2025-10-01,RET-202510,MIDWEST,EMAIL,STANDARD,1394,22,4,276.19,67.11,0.818,0.3829,0,7,0,79,0.6988,0.385,1,0,0,0.0,1,0,0.16119
HP005309,2025-10-01,RET-202510,NORTHEAST,SMS,PLUS,704,8,5,251.47,58.61,0.5589,0.2179,3,7,1,126,0.5078,0.3498,1,0,1,70.92,0,0,0.121041
HP005139,2026-04-01,RET-202604,NORTHEAST,EMAIL,STANDARD,401,8,2,103.8,59.2,0.298,0.0581,1,6,0,21,0.1392,0.4474,1,0,0,0.0,0,0,0.052962
HP002046,2026-03-01,RET-202603,NORTHEAST,PUSH,PREMIUM,-20,28,4,333.79,85.33,0.2757,0.0444,1,2,0,39,0.0786,0.4829,1,0,0,0.0,0,0,0.053151
HP003930,2026-06-01,RET-202606,WEST,SMS,PLUS,1799,63,1,107.53,108.02,0.1171,0.0115,2,5,0,42,0.5183,0.3903,1,0,0,0.0,0,0,0.02782
HP001501,2026-05-01,RET-202605,SOUTH,SMS,PREMIUM,568,20,4,169.13,38.06,0.2205,0.0362,0,4,1,86,0.1263,0.4403,1,0,0,0.0,0,0,0.062317
HP002903,2025-12-01,RET-202512,NORTHEAST,EMAIL,PLUS,667,15,4,262.14,71.39,0.8158,0.3046,4,7,0,15,0.3392,0.422,1,0,0,0.0,1,1,0.14406
HP003506,2026-01-01,RET-202601,MIDWEST,EMAIL,PLUS,1383,46,2,114.78,59.97,0.2853,0.1045,1,9,0,42,0.2254,0.4257,1,0,0,0.0,0,0,0.040611
HP001750,2025-10-01,RET-202510,WEST,SMS,PLUS,886,29,6,307.69,46.57,0.5754,0.1943,2,10,1,79,0.0439,0.5363,1,0,0,0.0,1,0,0.068705
HP000823,2026-06-01,RET-202606,WEST,SMS,STANDARD,1429,35,1,38.39,34.52,0.2026,0.0474,3,7,1,59,0.5513,0.46,1,0,0,0.0,1,0,0.045936
HP003778,2026-06-01,RET-202606,WEST,PUSH,PLUS,1933,17,3,122.46,44.25,0.2833,0.0495,0,12,0,26,0.569,0.4371,1,0,0,0.0,0,0,0.04544
HP001952,2025-12-01,RET-202512,SOUTH,SMS,PREMIUM,755,21,1,57.76,52.66,0.5894,0.265,8,5,1,38,0.6202,0.3591,1,0,1,76.69,1,0,0.166431
HP002199,2026-04-01,RET-202604,NORTHEAST,PUSH,STANDARD,1911,11,1,87.98,82.5,,0.0403,1,12,1,24,0.4085,0.4231,1,0,0,0.0,0,0,0.049195
HP005049,2026-01-01,RET-202601,SOUTH,EMAIL,PLUS,2039,46,2,68.82,34.96,0.6287,0.1984,4,3,1,81,0.1393,0.4684,1,0,0,0.0,0,0,0.070898
HP004809,2026-06-01,RET-202606,MIDWEST,EMAIL,PLUS,1491,21,2,215.95,89.94,0.6286,0.1438,4,6,0,25,0.3052,0.4569,1,0,0,0.0,1,0,0.063464
HP004363,2026-01-01,RET-202601,SOUTH,EMAIL,STANDARD,333,10,0,0.0,60.57,0.6745,0.2297,2,8,2,29,0.3945,0.4257,1,0,0,0.0,1,1,0.106935
HP004106,2025-12-01,RET-202512,WEST,PUSH,STANDARD,1816,13,3,180.91,51.0,0.3866,0.1012,1,8,0,19,0.859,0.3867,1,0,0,0.0,1,0,0.12138
HP002555,2026-07-01,RET-202607,NORTHEAST,EMAIL,PLUS,1460,30,2,116.57,64.13,0.091,0.0142,0,4,0,23,0.5853,0.336,1,0,0,0.0,0,0,0.038885
HP000073,2026-05-01,RET-202605,SOUTH,SMS,PREMIUM,2076,18,4,355.4,86.61,0.6941,0.1878,1,4,0,36,0.1237,0.4722,1,0,0,0.0,1,0,0.089588
HP002773,2025-10-01,RET-202510,SOUTH,SMS,PLUS,1880,15,1,90.07,76.17,0.0989,0.0254,1,7,1,7,0.4483,0.4211,1,0,0,0.0,0,0,0.05205
HP000485,2026-03-01,RET-202603,WEST,EMAIL,PLUS,1037,39,0,0.0,78.8,0.2045,0.0301,1,3,0,18,0.5553,0.4003,1,0,0,0.0,1,0,0.039075
HP000278,2026-02-01,RET-202602,MIDWEST,EMAIL,PLUS,1271,21,3,406.12,130.37,0.3636,0.0885,1,3,1,26,0.5205,0.4149,1,0,0,0.0,0,0,0.080091
HP002437,2026-06-01,RET-202606,SOUTH,PUSH,PLUS,2196,17,2,191.43,83.67,0.6347,0.2546,3,4,1,77,0.3124,0.4636,1,0,0,0.0,1,0,0.095373
HP005978,2026-04-01,RET-202604,MIDWEST,EMAIL,PLUS,1614,7,1,69.55,76.72,0.0372,,3,9,0,36,0.1772,0.4485,1,0,1,116.04,0,0,0.04924
HP004360,2026-01-01,RET-202601,MIDWEST,PUSH,STANDARD,1035,33,1,36.86,32.4,0.3101,0.0301,1,5,0,72,0.2101,0.4476,1,0,0,0.0,0,0,0.036772
HP005391,2025-09-01,RET-202509,NORTHEAST,EMAIL,STANDARD,1490,28,5,295.08,53.69,0.6588,0.3457,2,7,1,42,0.6611,0.4375,1,0,0,0.0,1,1,0.191918
HP003925,2026-02-01,RET-202602,SOUTH,EMAIL,STANDARD,1700,65,2,101.55,42.53,0.5566,0.1517,4,10,2,21,0.6723,0.3756,1,0,0,0.0,1,0,0.058271
HP002845,2026-04-01,RET-202604,SOUTH,SMS,STANDARD,820,46,0,0.0,52.66,0.3231,0.048,5,10,1,14,0.099,0.5165,1,0,0,0.0,1,0,0.017115
HP000834,2026-06-01,RET-202606,SOUTH,PUSH,PLUS,589,75,2,194.51,110.4,0.458,0.0786,1,2,0,18,0.2194,0.4254,1,0,0,0.0,1,0,0.026496
HP000121,2026-02-01,RET-202602,WEST,PUSH,PLUS,1883,36,3,126.96,48.34,0.2058,0.0369,0,7,0,23,0.5551,0.4212,1,0,0,0.0,0,0,0.038282
HP004243,2026-05-01,RET-202605,MIDWEST,EMAIL,STANDARD,2158,24,2,68.17,29.21,0.1176,0.0125,4,6,1,46,0.3348,0.4853,1,0,0,0.0,0,0,0.056691
HP001526,2026-03-01,RET-202603,WEST,SMS,STANDARD,1761,63,2,91.95,51.92,0.0729,0.0192,0,8,0,28,0.3097,0.4385,1,0,0,0.0,0,0,0.024081
HP000792,2026-01-01,RET-202601,WEST,EMAIL,PLUS,2108,23,2,116.27,56.04,0.1736,0.0359,1,11,0,25,0.2041,0.4322,1,0,0,0.0,0,0,0.046023
HP004812,2026-05-01,RET-202605,WEST,SMS,PLUS,548,23,4,184.13,42.4,0.0651,0.0185,1,8,1,5,0.4833,0.3798,1,0,1,43.89,0,0,0.050799
HP003997,2026-02-01,RET-202602,NORTHEAST,SMS,PLUS,849,31,4,325.88,82.65,0.4311,0.1157,0,8,0,23,0.2252,0.4409,1,0,0,0.0,0,0,0.043347
HP003930,2026-02-01,RET-202602,WEST,SMS,PLUS,1679,50,6,590.94,98.58,0.1431,0.0164,1,12,0,55,0.3973,0.4152,1,0,0,0.0,0,0,0.040144
HP003918,2026-02-01,RET-202602,SOUTH,SMS,STANDARD,1342,14,0,0.0,50.53,0.6593,0.1135,4,7,1,24,0.1225,0.4627,1,0,0,0.0,1,0,0.060526
HP004304,2025-12-01,RET-202512,MIDWEST,EMAIL,PLUS,530,9,1,80.85,77.52,0.6549,0.2289,5,4,0,11,0.4569,0.4163,1,0,1,78.81,1,1,0.12637
HP005858,2026-08-01,RET-202608,MIDWEST,EMAIL,PLUS,1881,6,0,0.0,,0.4636,0.1817,2,6,1,9,0.4737,0.4256,1,0,0,0.0,1,0,0.088617
HP003620,2026-08-01,RET-202608,SOUTH,PUSH,PLUS,1861,17,6,323.36,58.74,0.5702,0.2129,3,4,1,80,0.7972,0.3706,1,0,0,0.0,1,0,0.220082
HP001972,2025-12-01,RET-202512,SOUTH,SMS,STANDARD,1715,5,3,144.59,57.95,0.4334,0.0968,2,4,0,16,0.5767,0.3881,1,0,0,0.0,0,0,0.086558
HP000570,2026-04-01,RET-202604,SOUTH,EMAIL,PLUS,1155,16,1,110.24,100.64,0.6107,,3,8,0,19,0.6141,0.3271,1,0,0,0.0,0,0,0.091084
HP005111,2026-04-01,RET-202604,WEST,SMS,PLUS,713,26,2,136.48,62.44,0.195,0.0537,2,7,0,76,0.1976,0.449,1,0,0,0.0,0,0,0.04098
HP000114,2026-02-01,RET-202602,SOUTH,SMS,PREMIUM,761,3,6,577.51,90.99,0.8441,0.4764,3,2,1,27,0.736,0.391,1,0,0,0.0,1,0,0.438195
HP001260,2025-12-01,RET-202512,WEST,PUSH,PLUS,1530,2,1,41.62,38.64,0.3956,0.1109,2,5,1,40,0.6203,0.373,1,0,0,0.0,1,0,0.140386
HP005253,2026-03-01,RET-202603,WEST,SMS,PLUS,1245,45,3,297.91,89.49,0.2398,0.0517,3,11,2,51,0.3006,0.4527,1,0,0,0.0,1,0,0.046616
HP005268,2026-01-01,RET-202601,SOUTH,EMAIL,STANDARD,458,42,2,120.16,52.55,0.0541,0.006,3,5,0,66,0.2059,0.4599,1,0,0,0.0,0,0,0.039186
HP001608,2026-03-01,RET-202603,SOUTH,EMAIL,STANDARD,1749,28,2,64.16,32.64,0.3023,0.1013,3,4,1,24,0.2913,0.4508,1,0,0,0.0,0,0,0.065321
HP004997,2026-05-01,RET-202605,SOUTH,EMAIL,PLUS,321,8,0,0.0,85.76,0.4669,0.1702,3,9,0,23,0.178,0.429,1,0,0,0.0,0,0,0.072887
HP001588,2026-01-01,RET-202601,MIDWEST,EMAIL,PREMIUM,213,11,3,417.49,156.63,0.4066,0.1017,1,3,1,56,0.6665,0.3459,1,0,0,0.0,0,0,0.208475
HP003303,2026-02-01,RET-202602,MIDWEST,EMAIL,STANDARD,1122,5,4,318.51,73.27,0.1451,0.0123,1,8,0,3,0.4285,0.4022,1,0,0,0.0,1,0,0.062593
HP000593,2026-06-01,RET-202606,NORTHEAST,PUSH,PREMIUM,2015,15,4,101.85,32.33,0.7175,0.3981,7,8,2,16,0.5484,0.4403,1,0,1,34.12,1,1,0.175041
HP005799,2025-11-01,RET-202511,SOUTH,EMAIL,STANDARD,1685,20,2,139.37,61.96,0.3933,0.0972,1,3,0,3,0.5958,0.359,1,0,0,0.0,1,0,0.077108
HP003647,2025-11-01,RET-202511,MIDWEST,SMS,PLUS,1362,17,3,223.4,74.23,0.3277,0.1126,5,12,1,34,0.6466,0.3283,1,0,0,0.0,0,0,0.166991
HP005573,2025-11-01,RET-202511,MIDWEST,EMAIL,PLUS,1445,13,4,336.08,74.95,0.2221,0.0509,3,5,1,68,0.5606,0.3563,1,0,0,0.0,1,0,0.105947
HP005023,2026-08-01,RET-202608,WEST,EMAIL,STANDARD,1125,35,4,394.61,113.02,0.183,0.0291,1,9,1,38,0.3945,0.4644,1,0,0,0.0,0,0,0.049129
HP000695,2025-10-01,RET-202510,SOUTH,SMS,PLUS,1425,24,1,37.73,39.54,0.2556,0.041,0,10,0,9,0.0906,0.4447,1,0,0,0.0,0,0,0.016601
HP005253,2026-08-01,RET-202608,WEST,SMS,PLUS,1395,24,2,103.03,53.2,0.3973,0.0752,1,5,0,22,0.374,0.4331,1,0,0,0.0,1,0,0.04356
HP004843,2025-12-01,RET-202512,WEST,EMAIL,STANDARD,956,27,2,123.04,53.13,0.965,0.6067,6,11,4,39,0.5016,0.3933,1,0,1,43.91,1,0,0.25652
HP005089,2026-01-01,RET-202601,MIDWEST,EMAIL,STANDARD,1173,29,1,34.72,37.1,0.1899,0.0252,2,2,0,41,0.3012,0.4194,1,0,0,0.0,1,0,0.044386
HP003902,2026-01-01,RET-202601,WEST,SMS,PLUS,1973,13,2,72.37,40.03,0.3024,0.0826,2,11,2,25,0.6115,0.3877,1,0,1,51.38,0,0,0.0683
HP004250,2025-11-01,RET-202511,WEST,SMS,PLUS,1888,14,1,37.4,38.27,0.2969,0.0576,0,9,2,6,0.7445,0.3179,1,0,0,0.0,1,0,0.053455
HP002558,2026-03-01,RET-202603,NORTHEAST,SMS,STANDARD,2137,92,0,0.0,59.41,0.0789,0.0083,1,7,0,40,0.15,0.4148,1,0,0,0.0,0,0,0.017153
HP000425,2026-02-01,RET-202602,MIDWEST,PUSH,STANDARD,559,45,2,74.24,41.89,0.2079,0.0326,6,7,0,26,0.3515,0.4632,1,0,0,0.0,0,0,0.040732
HP004012,2026-08-01,RET-202608,MIDWEST,PUSH,PLUS,1869,8,7,377.57,56.97,0.308,0.1004,3,6,0,26,0.2393,0.3904,1,0,0,0.0,0,0,0.067639
HP001664,2026-02-01,RET-202602,WEST,SMS,STANDARD,1191,16,1,89.85,87.51,0.4791,0.1707,4,10,0,26,0.7479,0.3218,1,0,0,0.0,1,0,0.081584
HP005157,2026-07-01,RET-202607,MIDWEST,EMAIL,STANDARD,1291,8,2,77.84,45.47,0.1515,0.0436,4,5,0,50,0.5604,0.481,1,0,0,0.0,0,0,0.06166
HP004341,2025-09-01,RET-202509,NORTHEAST,SMS,PLUS,239,19,2,122.99,60.78,0.091,0.0119,1,4,0,45,0.4867,0.4357,1,0,0,0.0,0,0,0.046948
HP003486,2026-07-01,RET-202607,WEST,EMAIL,PLUS,888,10,3,296.74,95.7,0.7105,0.344,2,2,0,97,0.7671,0.3782,1,0,0,0.0,1,0,0.204344
HP004637,2026-06-01,RET-202606,SOUTH,EMAIL,STANDARD,591,68,1,105.35,99.27,0.1749,0.0347,2,12,2,44,0.2048,0.4667,1,0,0,0.0,0,0,0.032467
HP004792,2026-07-01,RET-202607,MIDWEST,SMS,PLUS,1304,21,5,544.23,115.9,0.426,0.1026,3,2,0,51,0.1125,0.4996,1,0,0,0.0,1,0,0.054456
HP005181,2026-08-01,RET-202608,SOUTH,SMS,STANDARD,1639,31,5,383.83,74.24,0.65,0.2494,4,4,2,47,0.6091,0.3932,1,0,0,0.0,0,0,0.10906
HP005608,2026-06-01,RET-202606,SOUTH,PUSH,PREMIUM,477,62,1,96.07,85.59,0.0402,0.0038,3,5,0,40,0.5289,0.4108,1,0,0,0.0,1,1,0.035758
HP002635,2026-02-01,RET-202602,NORTHEAST,EMAIL,PLUS,1141,14,4,316.5,68.71,0.147,0.0282,1,11,0,48,0.173,0.4605,1,0,0,0.0,0,0,0.053676
HP004047,2026-03-01,RET-202603,SOUTH,EMAIL,STANDARD,1776,27,1,47.18,53.66,0.38,0.0647,0,10,0,18,0.2173,0.4623,1,0,0,0.0,0,0,0.040201
HP001661,2026-04-01,RET-202604,NORTHEAST,EMAIL,STANDARD,1897,45,4,483.68,95.53,0.7846,0.1919,3,6,0,51,0.2449,0.4364,1,0,0,0.0,1,0,0.059625
HP004264,2026-05-01,RET-202605,WEST,EMAIL,PLUS,925,7,1,82.17,72.31,0.2024,0.0422,2,5,2,45,0.3198,0.4192,1,0,0,0.0,0,0,0.076135
HP004571,2026-03-01,RET-202603,WEST,SMS,PREMIUM,531,6,5,641.58,127.31,0.8346,0.4616,3,4,1,7,0.7789,0.3643,1,0,1,137.14,1,0,0.357952
HP003515,2026-03-01,RET-202603,MIDWEST,EMAIL,STANDARD,256,29,4,148.1,33.16,0.6863,0.2246,2,12,2,80,0.7724,0.3429,1,0,0,0.0,1,0,0.166726
HP003698,2026-04-01,RET-202604,SOUTH,SMS,PREMIUM,1711,6,2,141.48,61.74,0.2361,0.0808,0,7,0,40,0.5168,0.3853,1,0,0,0.0,0,0,0.061136
HP005203,2026-04-01,RET-202604,NORTHEAST,EMAIL,PREMIUM,2146,1,8,367.29,51.72,0.7774,0.4733,4,4,0,12,0.222,0.4316,1,0,0,0.0,0,0,0.19993
HP004222,2025-12-01,RET-202512,MIDWEST,EMAIL,PREMIUM,1349,6,1,70.31,70.46,0.3578,0.0939,3,5,1,13,0.604,0.3946,1,0,0,0.0,0,0,0.129304
HP004304,2026-06-01,RET-202606,MIDWEST,EMAIL,PLUS,710,24,1,60.19,48.47,0.6466,0.1949,5,7,0,61,0.3131,0.3849,1,0,0,0.0,0,0,0.063023
HP002605,2026-06-01,RET-202606,WEST,SMS,PLUS,2262,38,2,100.63,56.11,0.2644,0.0843,2,7,0,73,0.4197,0.457,1,0,0,0.0,0,0,0.040098
HP000963,2026-07-01,RET-202607,NORTHEAST,PUSH,STANDARD,1953,11,3,247.78,72.71,0.2508,0.0732,0,11,1,44,0.7861,0.3603,1,0,0,0.0,1,0,0.104482
HP001116,2026-02-01,RET-202602,WEST,EMAIL,PLUS,1427,23,5,165.49,39.02,0.3191,0.1705,5,12,2,16,0.163,0.4588,1,0,1,43.18,0,0,0.038576
HP001093,2026-06-01,RET-202606,MIDWEST,EMAIL,PLUS,1892,30,5,296.45,60.31,0.3887,0.1045,5,2,0,48,0.3492,0.405,1,0,0,0.0,1,0,0.06395
HP001809,2026-02-01,RET-202602,SOUTH,EMAIL,PREMIUM,776,11,6,474.42,68.15,,0.0754,5,10,2,61,0.8907,0.3171,1,0,0,0.0,0,0,0.237599
HP000968,2025-10-01,RET-202510,NORTHEAST,EMAIL,PREMIUM,1610,2,10,516.76,47.8,0.9264,,8,2,1,14,0.2295,0.4423,1,0,0,0.0,1,0,0.39407
HP004600,2026-03-01,RET-202603,NORTHEAST,EMAIL,PLUS,1870,33,0,0.0,74.29,0.0963,0.0089,0,9,0,84,0.1222,0.4422,1,0,0,0.0,0,0,0.030569
HP005144,2026-08-01,RET-202608,SOUTH,EMAIL,PLUS,2290,13,5,429.34,90.09,0.479,0.1672,2,4,0,47,0.439,0.4322,1,0,1,91.75,1,1,0.090895
HP002937,2025-12-01,RET-202512,WEST,EMAIL,STANDARD,1035,24,3,234.39,67.33,,0.0349,3,3,0,14,0.5391,0.4018,1,0,0,0.0,1,0,0.106111
HP002067,2026-02-01,RET-202602,WEST,PUSH,PREMIUM,1290,17,7,1540.54,,0.8346,0.4902,4,12,7,12,0.6606,0.3651,1,0,1,303.53,1,1,0.264865
HP002062,2026-04-01,RET-202604,SOUTH,EMAIL,PLUS,270,1,2,86.51,40.48,0.3743,0.0993,4,12,1,19,0.1217,0.4599,1,0,0,0.0,1,0,0.07127
HP005632,2026-03-01,RET-202603,NORTHEAST,EMAIL,PLUS,1936,15,5,359.49,79.35,0.4676,0.194,2,6,1,30,0.14,0.4002,1,0,0,0.0,0,0,0.101189
HP001680,2026-07-01,RET-202607,SOUTH,EMAIL,PLUS,2134,34,2,339.36,152.82,0.0848,0.009,2,3,0,17,0.6071,0.4113,1,0,0,0.0,0,0,0.043785
HP002986,2025-11-01,RET-202511,NORTHEAST,SMS,PLUS,1706,16,1,38.56,39.56,0.2465,0.0679,5,9,1,21,0.3027,0.475,1,0,0,0.0,1,0,0.073082
HP002845,2026-02-01,RET-202602,SOUTH,SMS,STANDARD,760,48,1,31.67,34.66,0.2003,0.038,2,6,0,23,0.1855,0.5028,1,0,0,0.0,0,0,0.031749
HP003391,2025-11-01,RET-202511,WEST,EMAIL,PLUS,755,9,4,379.55,95.56,0.2442,0.0516,1,7,0,33,0.538,0.4257,1,0,0,0.0,0,0,0.124868
HP005561,2025-10-01,RET-202510,WEST,PUSH,PREMIUM,-20,15,6,623.52,102.65,0.68,0.2405,3,3,2,37,0.7879,0.4035,1,0,0,0.0,0,0,0.572596
HP002775,2026-02-01,RET-202602,NORTHEAST,EMAIL,PLUS,1828,29,1,52.92,63.27,0.5477,0.1424,2,3,0,5,0.4629,0.3943,1,0,1,87.33,0,0,0.056435
HP001430,2026-06-01,RET-202606,SOUTH,EMAIL,PREMIUM,979,10,4,181.92,48.2,0.2114,0.0533,3,9,1,57,0.3945,0.4535,1,0,0,0.0,0,0,0.08832
HP001740,2026-08-01,RET-202608,SOUTH,EMAIL,STANDARD,1947,10,5,254.04,50.48,0.2203,0.0657,1,7,2,47,0.4794,0.4017,1,0,0,0.0,1,0,0.081572
HP002480,2025-11-01,RET-202511,MIDWEST,PUSH,PLUS,383,30,2,181.07,78.33,0.0999,0.0354,2,4,1,45,0.7433,0.3705,1,0,0,0.0,0,0,0.138052
HP002431,2026-04-01,RET-202604,NORTHEAST,EMAIL,PLUS,1935,47,6,198.1,39.62,0.1789,0.0164,2,2,0,37,0.1416,0.46,1,0,0,0.0,0,0,0.044038
HP003178,2026-06-01,RET-202606,MIDWEST,EMAIL,STANDARD,1801,14,1,90.35,89.68,0.0882,0.0053,1,2,0,62,0.193,0.4985,1,0,0,0.0,0,0,0.042438
HP000177,2025-12-01,RET-202512,SOUTH,EMAIL,STANDARD,743,20,1,68.26,69.41,0.1386,0.033,2,3,1,65,0.4285,0.4666,1,0,0,0.0,0,0,0.084964
HP002372,2026-08-01,RET-202608,MIDWEST,EMAIL,PLUS,2098,36,3,361.94,111.16,0.1428,0.0178,0,5,0,48,0.1117,0.4815,1,0,0,0.0,0,0,0.033351
HP005922,2026-05-01,RET-202605,MIDWEST,SMS,PREMIUM,1664,16,0,0.0,103.32,0.3384,0.0855,2,2,0,10,0.0948,0.4633,1,0,0,0.0,0,0,0.052224
HP003717,2025-12-01,RET-202512,SOUTH,SMS,STANDARD,1078,54,1,38.54,35.06,0.4312,0.1208,5,2,0,5,0.4765,0.3928,1,0,0,0.0,1,0,0.053304
HP005607,2026-08-01,RET-202608,NORTHEAST,SMS,PREMIUM,644,17,6,692.76,115.84,0.661,0.2717,9,10,2,3,0.5848,0.4099,1,0,0,0.0,1,0,0.159514
HP004223,2026-03-01,RET-202603,NORTHEAST,EMAIL,PLUS,875,30,5,492.58,99.73,0.1769,0.0402,5,4,0,54,0.615,0.3948,1,0,0,0.0,0,0,0.064433
HP003745,2026-03-01,RET-202603,NORTHEAST,EMAIL,STANDARD,876,68,1,56.48,49.16,0.2226,0.0162,2,8,0,13,0.0708,0.5138,1,0,0,0.0,0,0,0.02765
HP004854,2026-02-01,RET-202602,NORTHEAST,EMAIL,PLUS,1807,6,5,256.95,52.61,0.7147,0.3136,2,9,2,61,0.4693,0.386,1,0,0,0.0,1,1,0.149378
HP003270,2026-05-01,RET-202605,MIDWEST,EMAIL,PLUS,1226,17,2,127.39,66.44,,0.0092,0,8,0,38,0.292,0.4479,1,0,0,0.0,1,0,0.040544
HP001360,2025-09-01,RET-202509,NORTHEAST,EMAIL,PLUS,371,8,1,144.77,136.6,0.3018,0.061,2,12,0,17,0.35,0.4346,1,0,0,0.0,0,0,0.061411
HP003752,2026-04-01,RET-202604,WEST,EMAIL,PREMIUM,957,25,1,56.92,51.22,0.2465,0.0767,1,8,1,41,0.4649,0.3747,1,0,0,0.0,0,0,0.066577
HP003249,2026-04-01,RET-202604,WEST,SMS,PREMIUM,559,15,7,805.23,125.34,0.4691,0.2822,2,10,4,15,0.7785,0.3593,1,0,0,0.0,1,0,0.180161
HP001609,2026-06-01,RET-202606,NORTHEAST,EMAIL,PREMIUM,487,35,8,1712.06,197.31,0.2164,0.0435,1,9,1,44,0.5228,0.4138,1,0,0,0.0,0,0,0.1556
HP001571,2026-03-01,RET-202603,SOUTH,EMAIL,PLUS,1983,101,3,268.92,85.37,0.2702,0.0402,1,6,0,50,0.3111,0.4251,1,0,0,0.0,0,0,0.023865
HP000362,2026-02-01,RET-202602,WEST,SMS,PLUS,1462,5,3,204.74,73.0,0.6084,0.249,4,2,0,26,0.2013,0.4724,1,0,0,0.0,1,0,0.092679
HP004516,2026-02-01,RET-202602,SOUTH,EMAIL,STANDARD,1865,26,4,213.0,43.64,0.2676,0.0772,5,12,3,62,0.5719,0.423,1,0,0,0.0,0,0,0.083505
HP001368,2025-10-01,RET-202510,NORTHEAST,EMAIL,PLUS,1846,35,1,41.08,42.29,0.7921,0.1569,3,5,0,63,0.1257,0.4248,1,0,0,0.0,1,0,0.05659
HP001182,2025-11-01,RET-202511,NORTHEAST,EMAIL,PREMIUM,1198,29,3,293.69,95.35,0.6425,0.3196,0,5,2,79,0.5919,0.4228,1,0,1,69.84,0,0,0.147858
HP000582,2026-02-01,RET-202602,NORTHEAST,EMAIL,STANDARD,1691,27,2,120.54,48.6,0.12,0.0227,0,11,2,36,0.7027,0.2977,1,0,0,0.0,1,0,0.099304
HP003775,2026-08-01,RET-202608,SOUTH,EMAIL,STANDARD,2122,40,2,74.44,39.76,0.1501,0.0231,1,7,1,103,0.6992,0.3871,1,0,1,74.66,0,0,0.089105
HP002416,2026-01-01,RET-202601,SOUTH,PUSH,STANDARD,1668,41,4,225.18,62.27,0.3309,0.0962,2,2,1,48,0.4583,0.4318,1,0,0,0.0,0,0,0.074972
HP002245,2026-03-01,RET-202603,SOUTH,EMAIL,PREMIUM,1298,18,7,434.41,50.46,0.6149,0.2459,1,2,0,100,0.1712,0.4883,1,0,1,50.07,1,0,0.122411
HP003955,2026-02-01,RET-202602,WEST,EMAIL,PREMIUM,958,21,1,73.68,70.09,0.0834,0.0073,1,6,0,34,0.1974,0.4742,1,0,0,0.0,0,0,0.052458
HP001487,2026-05-01,RET-202605,MIDWEST,EMAIL,PLUS,1044,12,6,789.07,,0.572,0.1382,0,8,0,36,0.3665,0.4046,1,0,1,151.24,0,0,0.069085
HP000341,2026-01-01,RET-202601,SOUTH,SMS,PLUS,1781,10,1,51.27,49.04,0.7358,0.3555,5,5,1,62,0.6132,0.4192,1,0,0,0.0,1,0,0.125283
HP001047,2025-10-01,RET-202510,SOUTH,EMAIL,STANDARD,1206,32,4,212.74,54.41,0.0905,0.0097,2,10,1,55,0.0728,0.4555,1,0,0,0.0,1,1,0.051008
HP005159,2026-04-01,RET-202604,WEST,EMAIL,PLUS,481,11,2,170.29,81.29,0.4948,0.1698,2,4,0,57,0.2153,0.4429,1,0,0,0.0,0,0,0.078299
HP001825,2026-03-01,RET-202603,SOUTH,EMAIL,PLUS,457,81,4,171.79,47.56,0.7341,0.2763,6,2,1,41,0.1623,0.474,1,0,0,0.0,1,0,0.074257
HP000807,2026-07-01,RET-202607,WEST,EMAIL,PREMIUM,944,17,3,238.1,78.09,0.3215,0.0955,2,9,0,52,0.7484,0.3775,1,0,0,0.0,0,0,0.148803
HP005866,2026-03-01,RET-202603,MIDWEST,EMAIL,PLUS,797,115,0,0.0,37.97,0.1608,0.0212,0,6,0,20,0.5046,0.4108,1,0,0,0.0,1,0,0.016048
