customer_id,scoring_date,country,device_type,customer_tenure_days,customer_value_tier,days_since_last_transaction,transactions_7d,transactions_30d,transactions_60d,active_days_30d,payment_volume_30d_usd,avg_transaction_value_30d,transaction_count_change_30d_vs_prior30d,payment_volume_change_30d_vs_prior30d,failed_transactions_30d,support_contacts_30d,login_days_30d,products_used_60d,marketing_engagement_30d,inactive_next_30d,transactions_next_30d,future_inactivity_status,retention_case_opened_after_score
PW025618,2026-04-06,MX,Mobile,1680,Medium,26,0,4,8,2,261.64,55.56,0.0,0.1467,1,0,14,2,0.8647,0,3,Active,0
PW018904,2026-04-06,US,Mobile,1773,Medium,17,1,1,2,1,47.35,51.92,0.0,,0,1,1,2,0.0757,0,1,Active,0
PW006634,2026-05-04,US,Mobile,1327,Low,5,1,1,4,1,209.5,163.27,0.0,0.1383,1,0,1,1,0.29,0,3,Active,0
PW013750,2026-02-02,BR,Desktop,241,Low,12,1,3,6,2,206.48,75.44,-0.25,0.2505,1,1,11,3,,0,1,Active,1
PW012657,2026-05-04,US,Desktop,1801,Low,9,0,2,4,2,209.2,105.81,0.0,,2,0,7,2,0.4993,0,2,Active,0
PW010250,2026-08-03,BR,Mobile,1352,Low,8,1,2,4,1,37.66,16.41,-0.3333,-0.2223,0,0,7,1,0.6444,0,1,Active,1
PW001199,2026-07-06,CR,Mobile,872,Medium,33,0,1,2,1,128.92,119.28,0.0,0.0785,1,0,2,1,0.0271,0,2,Active,0
PW024836,2026-04-06,US,Mobile,704,Medium,15,0,1,2,1,16.57,20.1,0.0,-0.1342,0,1,6,2,0.1698,0,2,Active,0
PW017108,2026-01-05,MX,Desktop,244,Medium,9,1,1,2,1,27.3,26.19,0.0,-0.019,1,0,9,2,0.552,0,2,Active,0
PW002896,2026-08-03,US,Mobile,298,Low,20,1,1,3,1,28.23,29.89,0.0,-0.3763,0,1,0,2,0.0983,0,3,Active,0
PW021377,2026-01-05,US,Mobile,1717,Low,42,0,2,3,1,24.18,13.63,-0.5,-0.0878,2,0,1,1,0.0092,1,0,Inactive,1
PW020799,2026-06-01,MX,Mobile,1328,Low,10,0,3,5,3,279.04,66.83,0.0,-0.1743,3,0,5,3,0.6507,0,6,Active,0
PW006760,2026-08-03,US,Desktop,1346,Medium,5,0,3,7,3,106.86,33.74,0.0,0.2201,1,0,12,3,0.9635,0,3,Active,0
PW029710,2026-08-03,US,Desktop,833,Low,4,1,2,4,1,115.26,70.39,0.0,-0.1053,0,0,2,1,0.618,0,2,Active,1
PW023135,2026-04-06,US,Mobile,1213,Low,13,0,0,1,1,60.88,47.42,-1.0,-0.6387,0,1,0,1,0.011,1,0,Inactive,1
PW020348,2026-04-06,MX,Desktop,1046,Medium,50,0,0,3,1,121.87,100.88,-1.0,0.2393,0,0,2,1,0.0034,1,0,Inactive,1
PW011085,2026-06-01,US,Mobile,1545,Medium,24,0,0,1,1,25.78,22.55,-1.0,0.3096,0,0,0,3,0.0466,0,4,Active,0
PW013124,2026-06-01,MX,Desktop,336,Low,11,0,1,4,1,40.72,31.46,0.0,-0.0521,0,0,5,1,0.5314,0,3,Active,1
PW008117,2026-03-02,US,Mobile,1331,Medium,10,3,5,8,2,271.97,64.78,0.25,0.5045,0,0,7,2,0.7995,0,4,Active,0
PW007652,2026-02-02,BR,Mobile,643,Low,26,0,0,1,1,36.23,30.61,-1.0,-0.2511,1,0,6,1,,0,1,Active,0
PW009967,2026-02-02,CR,Desktop,1668,Medium,10,1,2,4,2,153.22,73.57,-0.3333,-0.2658,0,0,10,2,0.4991,0,4,Active,0
PW002398,2026-08-03,CR,Mobile,560,Low,67,0,0,3,1,60.75,45.49,-1.0,-0.2745,0,0,0,1,0.0001,1,0,Inactive,1
PW007171,2026-02-02,US,Mobile,1623,Medium,12,0,2,3,2,280.91,,-0.3333,-0.4196,0,0,2,2,,0,1,Active,0
PW004894,2026-07-06,BR,Mobile,1395,Low,1,0,2,6,2,139.35,60.98,0.0,-0.1776,1,0,10,2,0.7085,0,4,Active,0
PW009198,2026-06-01,BR,Mobile,1817,Medium,7,0,0,5,1,39.39,51.9,-1.0,-0.2137,0,0,2,2,0.3854,0,2,Active,0
PW028632,2026-02-02,US,Mobile,1348,Medium,3,0,1,4,1,96.04,103.79,0.0,-0.4574,0,0,0,2,0.1731,0,2,Active,0
PW025771,2026-08-03,US,Mobile,1034,Medium,5,0,1,5,1,119.13,125.92,-0.5,-0.2774,0,0,0,1,0.1776,0,1,Active,0
PW015260,2026-03-02,US,Mobile,1548,Low,40,1,2,4,2,80.57,34.41,-0.3333,-0.2303,1,0,1,1,0.0154,1,0,Inactive,1
PW021867,2026-04-06,MX,Mobile,1188,Low,11,0,2,3,1,59.37,27.7,0.0,-0.0749,2,1,4,1,0.5455,0,3,Active,0
PW016797,2026-03-02,US,Desktop,221,Medium,12,0,0,3,1,124.68,103.44,-1.0,0.053,0,1,0,3,0.054,0,3,Active,0
PW017501,2026-03-02,MX,Mobile,989,Low,5,1,2,3,2,46.52,29.65,-0.3333,0.0623,1,0,12,2,0.8877,0,3,Active,0
PW002974,2026-02-02,US,Mobile,645,Medium,8,3,6,9,6,87.0,14.28,0.5,0.1935,2,1,14,2,0.8363,0,5,Active,0
PW029741,2026-01-05,BR,Mobile,1733,Medium,3,0,2,5,2,296.47,94.04,0.0,-0.0415,2,0,2,3,0.4737,0,1,Active,0
PW006710,2026-08-03,BR,Mobile,1763,Low,9,0,0,1,1,40.13,41.02,-1.0,-0.2955,0,0,6,1,,0,1,Active,0
PW014375,2026-05-04,MX,Desktop,839,Low,14,0,1,4,1,64.13,57.52,0.0,-0.4613,0,1,0,1,0.0186,0,2,Active,0
PW004108,2026-05-04,US,Mobile,1484,Low,9,0,2,2,2,52.07,19.53,-0.3333,0.0215,0,0,0,1,0.1665,0,4,Active,0
PW011149,2026-02-02,mx,Mobile,1747,Low,23,1,3,5,3,78.28,42.36,0.0,0.005,0,0,4,3,0.2309,0,7,Active,0
PW026170,2026-03-02,US,Desktop,1572,High,3,3,7,13,2,536.1,69.03,0.1667,-0.1515,1,0,8,3,0.9493,0,4,Active,0
PW000505,2026-07-06,MX,Mobile,337,Low,4,0,1,3,1,93.29,83.48,0.0,,1,1,4,1,0.5561,0,1,Active,0
PW023065,2026-05-04,BR,Desktop,1564,Low,14,0,2,3,2,61.23,26.04,0.0,0.0209,1,0,0,2,0.0515,0,3,Active,0
PW008080,2026-02-02,US,Desktop,1267,Medium,3,1,5,6,5,356.56,94.57,-0.1667,0.1692,1,0,0,3,0.404,0,4,Active,1
PW025616,2026-08-03,US,Mobile,1066,Medium,19,0,2,5,1,518.73,227.93,0.0,-0.2942,1,1,0,2,0.1392,1,0,Inactive,1
PW003602,2026-05-04,US,Mobile,929,Medium,14,0,4,4,2,133.27,33.08,0.0,-0.1149,0,1,0,3,0.0772,0,4,Active,0
PW022067,2026-03-02,US,Mobile,257,Medium,43,0,3,5,3,105.47,33.27,0.5,0.1677,0,0,7,2,0.0218,1,0,Inactive,1
PW004907,2026-02-02,MX,Mobile,1536,Low,8,0,0,1,1,46.44,40.91,-1.0,-0.2956,0,1,3,1,0.0688,0,2,Active,0
PW023449,2026-08-03,MX,Desktop,1505,Medium,3,1,5,6,5,234.86,50.0,0.0,0.6826,1,1,14,2,0.9609,0,8,Active,0
PW011428,2026-08-03,BR,Desktop,385,Medium,17,0,4,6,4,139.24,40.41,0.3333,0.0256,0,0,12,3,0.5427,0,2,Active,0
PW021871,2026-04-06,US,Desktop,1582,Medium,23,0,2,4,1,61.51,25.69,0.0,-0.0109,0,1,6,1,0.4236,0,4,Active,0
PW022194,2026-08-03,US,Mobile,1887,Medium,25,0,1,3,1,175.5,147.75,0.0,-0.2381,0,0,2,4,0.0287,1,0,Inactive,1
PW027137,2026-04-06,BR,Mobile,807,Low,4,0,2,2,2,33.62,15.8,0.0,-0.2851,2,0,4,1,0.7977,0,2,Active,1
PW014054,2026-08-03,US,Mobile,1053,Medium,3,1,3,6,3,317.77,73.53,0.0,0.3201,2,0,8,3,0.6386,1,0,Inactive,1
PW013630,2026-02-02,CR,Mobile,182,Medium,2,2,7,9,5,360.24,53.14,0.1667,0.0592,0,0,8,2,0.8215,0,7,Active,0
PW026912,2026-06-01,US,Mobile,1747,Low,11,0,0,1,1,26.09,31.43,-1.0,-0.2096,0,1,5,1,0.152,0,1,Active,0
PW025246,2026-06-01,MX,Desktop,1731,Medium,27,0,1,4,1,29.14,31.73,-0.5,-0.2192,0,0,7,1,0.1243,1,0,Inactive,1
PW014180,2026-06-01,US,Mobile,672,Medium,8,1,2,5,2,217.96,97.11,0.0,-0.3614,0,1,1,2,0.2863,1,0,Inactive,1
PW018291,2026-04-06,US,Mobile,1535,Medium,7,0,1,4,1,37.34,46.0,0.0,-0.2093,2,1,2,3,0.1439,1,0,Inactive,0
PW012358,2026-04-06,US,Mobile,1034,Low,12,0,0,3,1,76.51,81.56,-1.0,-0.3146,0,0,1,1,0.0166,1,0,Inactive,1
PW003510,2026-01-05,US,Mobile,1576,Medium,24,0,1,1,1,130.44,96.5,0.0,-0.4582,1,0,0,1,0.0047,0,1,Active,1
PW015527,2026-03-02,US,Desktop,1406,Medium,6,0,1,6,1,86.86,78.96,0.0,-0.1224,0,0,6,3,0.8351,0,2,Active,0
PW017689,2026-05-04,US,Mobile,216,Medium,6,0,1,3,1,50.37,66.32,0.0,-0.1059,0,0,0,1,0.1377,0,2,Active,0
PW009355,2026-03-02,MX,Mobile,1094,Medium,5,0,3,3,2,85.8,40.94,0.0,-0.2803,1,0,3,1,0.1451,0,1,Active,0
PW027036,2026-05-04,MX,Desktop,248,Low,0,1,5,7,3,188.65,39.29,0.25,0.2671,1,0,16,3,0.9924,0,3,Active,0
PW015131,2026-03-02,US,Desktop,644,Medium,50,0,2,4,1,66.26,29.94,-0.3333,-0.1181,0,1,2,1,0.0045,1,0,Inactive,1
PW021456,2026-01-05,US,Mobile,439,Medium,9,0,1,3,1,75.14,77.45,-0.5,-0.0121,0,0,0,1,0.1941,0,3,Active,0
PW021471,2026-08-03,MX,Desktop,1930,Low,42,0,1,2,1,79.59,68.57,-0.5,-0.3266,1,3,0,1,0.0036,1,0,Inactive,0
PW013260,2026-05-04,US,Mobile,466,Medium,2,2,9,13,8,279.75,36.47,0.125,-0.1598,1,0,15,4,0.989,0,8,Active,0
PW023909,2026-08-03,BR,Mobile,1006,Medium,18,0,1,3,1,50.8,64.41,0.0,-0.1077,0,1,2,2,0.2273,0,2,Active,0
PW020704,2026-01-05,BR,Mobile,1760,Low,8,2,4,9,3,80.01,17.7,0.0,0.0438,1,0,7,2,0.6229,0,1,Active,0
PW015199,2026-07-06,US,Mobile,1872,Medium,4,0,1,5,1,24.2,24.07,0.0,-0.1051,0,0,6,2,0.7036,0,1,Active,0
PW000533,2026-03-02,US,Mobile,1571,Medium,7,1,5,14,3,204.23,34.62,0.25,0.0367,1,1,7,3,0.7287,0,3,Active,0
PW022460,2026-03-02,MX,Mobile,792,Medium,13,1,3,3,3,298.05,95.13,0.5,0.0783,0,0,8,2,0.802,0,4,Active,0
PW003586,2026-02-02,BR,Mobile,1055,Medium,10,0,4,7,4,122.0,32.25,0.0,-0.0505,1,0,4,2,0.1267,1,0,Inactive,1
PW015321,2026-07-06,US,Mobile,1842,Medium,10,0,2,4,1,96.5,44.85,-0.3333,-0.281,1,0,4,1,0.3986,1,0,Inactive,1
PW012185,2026-03-02,BR,Desktop,1669,Medium,2,1,2,5,2,234.12,94.16,0.0,0.238,2,0,7,3,0.725,0,2,Active,0
PW003899,2026-02-02,US,Mobile,676,High,16,2,4,7,3,812.11,175.72,0.3333,0.4253,1,1,0,2,0.0707,0,1,Active,1
PW007491,2026-07-06,BR,Desktop,642,Medium,32,0,3,3,2,241.8,73.37,0.0,-0.1839,0,0,2,1,0.0589,1,0,Inactive,1
PW002193,2026-04-06,US,Mobile,846,Low,9,0,0,3,1,35.56,41.75,-1.0,0.1643,1,0,0,2,0.4459,0,1,Active,0
PW017306,2026-05-04,BR,Mobile,416,Low,22,0,1,1,1,20.51,23.46,-0.5,-0.3211,2,1,2,1,0.0127,1,0,Inactive,1
PW020477,2026-08-03,US,Mobile,802,Medium,39,0,2,6,2,143.6,79.29,-0.3333,0.1327,1,1,4,1,0.0791,0,1,Active,0
PW025055,2026-04-06,US,Desktop,1530,Medium,11,1,1,4,1,183.8,255.16,0.0,0.129,0,1,10,2,0.8571,0,3,Active,0
PW025426,2026-05-04,MX,Desktop,1602,Medium,15,0,1,3,1,76.86,88.08,0.0,0.2059,0,0,9,3,0.7704,0,1,Active,0
PW028980,2026-03-02,CR,Mobile,1338,Medium,7,1,3,4,1,112.17,45.41,0.0,0.0292,0,1,5,2,0.5425,0,3,Active,0
PW018722,2026-08-03,BR,Desktop,504,Medium,6,0,0,2,1,433.67,508.02,-1.0,-0.1387,0,1,0,1,0.104,0,2,Active,0
PW014153,2026-08-03,US,Desktop,1149,Medium,4,0,2,3,2,85.25,46.1,0.0,-0.1445,1,0,2,2,0.3562,0,1,Active,0
PW022350,2026-03-02,BR,Mobile,1472,Low,21,0,1,2,1,48.23,60.46,0.0,-0.5088,2,2,0,2,0.1956,0,1,Active,0
PW027690,2026-03-02,BR,Mobile,1256,Low,26,0,2,3,1,68.69,42.41,0.0,-0.0287,1,0,6,2,0.2641,0,2,Active,0
PW010206,2026-07-06,US,Mobile,567,Low,11,0,0,2,1,31.42,30.2,-1.0,0.1053,1,0,4,1,0.2897,0,1,Active,0
PW023630,2026-01-05,US,Mobile,1387,Medium,9,0,1,3,1,35.29,39.31,0.0,0.0425,1,1,0,1,0.2699,0,1,Active,0
PW006698,2026-01-05,CR,Mobile,183,Medium,14,1,1,3,1,100.14,101.83,0.0,-0.035,0,0,4,3,0.4211,0,3,Active,0
PW020911,2026-03-02,CR,Mobile,992,Medium,30,1,1,3,1,110.93,83.0,0.0,-0.301,0,1,0,3,0.0072,0,1,Active,0
PW007657,2026-01-05,CR,Desktop,1542,Medium,23,1,5,8,5,214.67,54.01,0.0,-0.2742,1,1,0,2,0.0502,0,3,Active,0
PW003993,2026-02-02,US,Mobile,1668,Low,6,3,6,9,5,252.66,36.57,0.2,0.3478,1,0,12,3,0.9811,0,2,Active,0
PW023440,2026-05-04,US,Desktop,639,Medium,5,0,3,4,2,92.83,42.65,0.0,-0.0188,0,0,0,1,0.127,0,4,Active,0
PW010262,2026-03-02,CR,Mobile,1163,Low,11,0,0,1,1,56.06,46.31,-1.0,-0.0955,0,0,0,1,0.0635,1,0,Inactive,1
PW027177,2026-05-04,BR,Mobile,1783,High,14,2,6,7,6,970.69,122.85,0.0,0.0807,1,0,9,2,0.6565,0,5,Active,0
PW013486,2026-08-03,US,Mobile,1213,Medium,18,0,1,3,1,72.2,64.97,0.0,-0.5321,1,1,0,1,0.0459,0,2,Active,0
PW005392,2026-05-04,US,Desktop,976,Low,23,1,1,3,1,17.84,22.92,0.0,0.0487,0,0,5,2,0.0789,0,1,Active,0
PW029841,2026-06-01,US,Mobile,403,Low,12,0,1,1,1,51.55,57.49,0.0,-0.0854,0,1,1,2,0.1311,0,2,Active,0
PW022868,2026-05-04,CR,Mobile,757,Medium,13,2,6,8,4,275.84,46.68,0.2,-0.076,1,0,9,4,0.6758,0,5,Active,0
PW016008,2026-02-02,US,Mobile,341,Medium,9,0,0,1,1,67.0,63.7,-1.0,0.1911,1,1,8,3,0.8032,1,0,Inactive,1
PW007447,2026-05-04,US,Mobile,1644,Low,28,0,3,5,3,68.73,30.86,-0.25,0.0296,0,0,6,1,0.1486,1,0,Inactive,1
PW017622,2026-05-04,MX,Mobile,1682,Medium,30,0,2,6,2,190.32,,-0.3333,0.0116,0,0,1,2,0.0335,1,0,Inactive,1
PW021851,2026-04-06,US,Mobile,1474,Low,27,0,2,4,2,46.53,20.37,0.0,-0.022,0,0,4,1,0.1436,1,0,Inactive,0
PW019860,2026-08-03,MX,Desktop,1159,Low,6,0,1,3,1,69.89,80.72,0.0,0.0398,0,2,6,1,0.5296,1,0,Inactive,1
PW029816,2026-01-05,US,Mobile,876,Medium,12,0,3,6,2,170.11,65.21,0.0,-0.4934,0,0,0,1,0.2793,1,0,Inactive,1
PW024141,2026-02-02,BR,Mobile,270,High,13,0,2,5,2,423.5,160.88,0.0,0.1431,0,0,2,3,0.2123,0,1,Active,0
PW028737,2026-01-05,US,Desktop,559,Medium,43,0,3,4,2,52.82,19.5,-0.25,-0.2516,1,0,6,2,0.0473,1,0,Inactive,0
PW025403,2026-06-01,BR,Desktop,1054,High,2,1,8,15,6,640.47,91.43,0.1429,-0.1679,1,0,8,2,0.9392,0,3,Active,0
PW001511,2026-07-06,US,Mobile,462,Medium,4,0,1,5,1,47.88,44.58,0.0,-0.0137,1,1,1,1,0.7024,0,4,Active,0
PW024971,2026-03-02,US,Mobile,533,Medium,41,1,2,4,2,151.0,80.77,0.0,-0.3413,0,0,2,1,0.021,1,0,Inactive,1
PW026550,2026-08-03,US,Desktop,560,Low,5,0,3,7,3,66.66,22.52,0.0,0.1223,0,0,8,2,0.9027,0,5,Active,0
PW012880,2026-01-05,CR,Mobile,1734,Medium,10,1,4,8,3,218.91,49.73,0.0,-0.0229,0,1,4,3,0.4374,1,0,Inactive,0
PW011692,2026-03-02,MX,Mobile,1385,Medium,8,0,4,7,2,364.5,75.59,-0.2,0.0366,1,1,15,3,0.9336,0,3,Active,0
PW013672,2026-05-04,BR,Desktop,405,Medium,51,0,2,5,1,210.56,125.44,-0.3333,0.1497,0,0,3,1,0.0022,1,0,Inactive,0
PW019096,2026-07-06,MX,Mobile,783,Low,25,0,1,1,1,49.97,48.03,0.0,-0.2056,1,1,0,1,0.0184,0,1,Active,0
PW022573,2026-05-04,BR,Desktop,307,High,7,1,7,10,4,263.21,30.35,0.1667,-0.249,1,0,8,3,0.6572,0,5,Active,0
PW022200,2026-06-01,US,Desktop,366,Medium,34,0,0,1,1,90.05,65.23,-1.0,-0.1721,1,0,3,1,0.1134,1,0,Inactive,1
PW020460,2026-08-03,MX,Desktop,1764,Low,16,0,2,6,2,150.33,63.54,-0.3333,0.2481,0,0,4,2,0.0695,0,5,Active,0
PW002183,2026-03-02,US,Mobile,411,Medium,10,0,0,1,1,36.32,32.13,-1.0,,0,0,0,1,0.0186,0,2,Active,0
PW006933,2026-04-06,US,Mobile,407,Low,36,0,1,1,1,35.98,42.28,0.0,-0.2474,2,2,0,1,0.0374,1,0,Inactive,1
PW001064,2026-06-01,MX,Desktop,640,Medium,16,0,0,2,1,39.89,34.55,-1.0,-0.077,1,1,8,2,0.3328,0,2,Active,0
PW011730,2026-02-02,BR,Mobile,419,Medium,14,3,5,5,4,536.52,91.38,0.0,-0.0819,0,0,6,1,0.1442,0,4,Active,0
PW008243,2026-02-02,CR,Desktop,492,Low,24,0,0,3,1,18.18,22.19,-1.0,-0.3441,0,0,4,1,0.0515,1,0,Inactive,1
PW008432,2026-02-02,BR,Mobile,1563,Medium,8,0,2,4,2,76.28,37.85,0.0,0.0151,0,0,8,2,0.8678,0,1,Active,0
PW028562,2026-06-01,US,Desktop,962,Medium,9,1,2,6,2,68.46,33.15,0.0,0.1108,1,0,9,2,0.5015,0,3,Active,0
PW017881,2026-01-05,US,Desktop,1233,Medium,34,0,0,3,1,36.64,36.39,-1.0,-0.1746,0,0,7,3,0.0863,0,3,Active,0
PW014596,2026-07-06,MX,Desktop,1828,High,28,1,5,6,5,690.92,128.62,-0.1667,-0.5108,0,0,12,2,0.1916,0,3,Active,0
PW016510,2026-04-06,US,Mobile,920,Medium,1,0,2,4,2,146.11,92.42,0.0,0.0517,0,1,0,2,0.1729,0,3,Active,1
PW008035,2026-01-05,US,Mobile,479,Medium,3,1,6,9,6,356.52,48.8,0.0,0.0469,1,0,4,2,0.7633,0,4,Active,0
PW019568,2026-03-02,MX,Mobile,336,Medium,3,0,3,10,3,340.42,103.96,-0.25,0.1112,0,0,3,3,0.4539,0,4,Active,0
PW013620,2026-05-04,US,Desktop,963,Medium,14,0,2,3,1,204.76,86.16,0.0,-0.4732,0,2,0,1,0.1836,0,2,Active,0
PW005750,2026-05-04,US,Desktop,1833,Medium,16,0,1,4,1,31.22,37.89,0.0,-0.6214,0,1,0,1,0.0373,0,1,Active,0
PW027266,2026-08-03,US,Mobile,477,Low,12,0,1,2,1,49.51,53.07,0.0,-0.1107,0,0,6,2,0.3928,0,2,Active,0
PW014478,2026-08-03,MX,Mobile,1135,Medium,34,0,1,3,1,148.03,130.01,0.0,-0.5962,0,0,5,2,0.0234,1,0,Inactive,1
PW026549,2026-01-05,US,Mobile,1393,Medium,2,0,1,2,1,64.57,48.88,0.0,0.1913,0,0,7,2,0.8052,1,0,Inactive,0
PW027737,2026-01-05,MX,Desktop,827,Medium,6,0,2,4,2,158.66,73.56,0.0,0.1296,1,0,6,2,0.3865,0,2,Active,0
PW027513,2026-08-03,MX,Mobile,1126,Medium,25,1,1,1,1,110.06,95.78,0.0,-0.4721,1,0,3,1,0.0291,1,0,Inactive,1
PW027142,2026-08-03,MX,Desktop,596,Low,72,0,0,1,1,52.94,41.96,-1.0,-0.1557,0,0,0,1,0.0002,1,0,Inactive,1
PW009377,2026-01-05,CR,Mobile,316,Medium,0,0,4,7,4,127.06,36.0,-0.3333,0.1051,3,1,7,2,0.8892,0,2,Active,0
PW000555,2026-01-05,US,Desktop,615,High,2,0,4,16,4,226.44,54.01,0.0,-0.211,0,0,8,3,0.9052,0,3,Active,0
PW011895,2026-03-02,US,Mobile,922,Medium,9,1,3,5,3,236.21,56.94,0.0,0.0792,1,1,2,2,0.469,0,3,Active,0
PW024160,2026-02-02,MX,Mobile,997,Medium,2,4,7,8,5,234.58,32.84,0.1667,0.2532,1,1,10,2,0.9492,0,1,Active,0
PW027890,2026-08-03,MX,Desktop,1214,Medium,15,0,0,1,1,36.08,,-1.0,-0.1138,1,1,2,1,0.111,0,1,Active,1
PW026747,2026-08-03,US,Mobile,1353,Medium,14,1,3,7,3,285.0,84.07,0.0,0.0535,1,1,10,3,0.6457,0,1,Active,0
PW026515,2026-08-03,MX,Mobile,1833,Medium,31,1,3,7,2,138.58,37.49,0.0,,0,0,2,2,0.0954,0,1,Active,0
PW006796,2026-01-05,MX,Desktop,1009,Low,9,2,2,3,2,64.9,26.03,0.0,-0.2145,0,0,7,1,0.6027,0,5,Active,0
PW027964,2026-04-06,US,Mobile,1340,Low,11,0,0,4,1,68.8,64.68,-1.0,-0.3657,0,0,6,1,0.3933,1,0,Inactive,1
PW020637,2026-06-01,US,Desktop,787,Medium,28,1,3,3,3,168.06,57.58,-0.4,-0.1635,0,0,5,2,0.0677,0,3,Active,0
PW024904,2026-01-05,US,Desktop,706,Medium,22,0,0,1,1,127.97,119.72,-1.0,0.3396,0,2,7,1,0.0418,0,1,Active,0
PW016803,2026-01-05,US,Desktop,522,High,8,1,6,9,3,1004.38,124.18,0.5,0.0966,0,0,3,4,0.6577,0,5,Active,0
PW021390,2026-07-06,BR,Mobile,1445,Medium,13,4,11,13,10,452.34,45.82,0.5714,0.2177,0,1,12,2,0.9666,0,5,Active,0
PW005979,2026-05-04,BR,Desktop,1201,High,7,0,3,4,1,311.02,106.35,0.0,-0.0211,1,0,0,2,0.2874,0,6,Active,0
PW012085,2026-04-06,BR,Mobile,1869,Medium,46,0,1,2,1,125.67,102.95,0.0,-0.3665,0,0,0,1,0.0028,0,1,Active,0
PW002515,2026-03-02,MX,Mobile,1577,Low,42,0,0,2,1,78.73,76.34,-1.0,-0.2163,1,2,3,1,0.0032,1,0,Inactive,1
PW005235,2026-03-02,US,Mobile,1389,Medium,12,0,1,7,1,49.95,46.0,0.0,-0.2819,1,1,7,3,0.4135,1,0,Inactive,0
PW005706,2026-02-02,MX,Mobile,1379,Low,12,0,1,3,1,51.39,49.57,0.0,0.1106,1,1,4,1,0.4329,0,3,Active,0
PW010596,2026-07-06,MX,Mobile,1170,Medium,1,2,7,10,7,294.54,47.11,0.1667,0.1239,2,1,11,3,0.9819,0,6,Active,1
PW020630,2026-08-03,US,Mobile,497,Low,120,0,0,1,1,21.63,22.17,-1.0,-0.1831,2,0,0,1,0.0,1,0,Inactive,0
PW029756,2026-01-05,CR,Desktop,621,Medium,25,0,1,6,1,77.7,89.83,0.0,-0.2916,0,0,4,1,0.0109,0,1,Active,0
PW025011,2026-01-05,US,Desktop,207,Medium,11,1,2,4,2,229.73,101.99,-0.3333,0.0788,0,0,3,1,0.2285,0,1,Active,0
PW000005,2026-03-02,US,Mobile,1701,Medium,22,0,1,1,1,23.13,27.0,0.0,-0.2772,0,1,0,1,0.0392,1,0,Inactive,1
PW010258,2026-04-06,US,Desktop,546,Low,5,1,4,7,3,129.01,38.51,0.0,0.1743,0,0,11,2,0.9308,0,5,Active,0
PW018505,2026-04-06,MX,Desktop,1006,Medium,3,3,6,7,5,219.16,32.79,0.2,-0.1834,0,0,10,2,0.9739,0,2,Active,0
PW016509,2026-01-05,US,Mobile,1458,High,18,4,10,16,9,1324.62,95.88,0.4286,0.4702,3,0,10,3,0.798,0,8,Active,0
PW029627,2026-03-02,CR,Mobile,583,High,6,5,11,11,9,560.4,56.78,0.375,0.3609,2,1,14,4,0.9788,0,9,Active,0
PW009019,2026-02-02,US,Mobile,1157,Low,15,0,1,3,1,71.39,74.35,0.0,-0.2722,1,0,0,1,0.0263,0,1,Active,0
PW000217,2026-05-04,CR,Mobile,1486,Medium,7,1,2,4,1,75.94,47.68,-0.3333,-0.0745,2,0,0,1,0.291,0,1,Active,0
PW016586,2026-06-01,BR,Mobile,287,Low,14,0,1,2,1,64.1,,0.0,-0.2372,0,1,3,1,0.1752,0,1,Active,1
PW011149,2026-02-02,MX,Mobile,1747,Low,23,1,3,5,3,78.28,42.36,0.0,0.005,0,0,4,3,0.2309,0,7,Active,0
PW022499,2026-01-05,BR,Mobile,1627,Medium,25,0,6,7,6,586.06,59.88,-0.3333,-0.2308,1,0,6,2,0.128,0,2,Active,0
PW026829,2026-08-03,US,Mobile,1136,Low,25,0,1,2,1,40.01,42.45,0.0,0.0664,0,0,15,2,0.7996,0,4,Active,0
PW028791,2026-03-02,US,Mobile,1691,Medium,7,0,2,5,2,156.2,72.25,0.0,0.0063,0,0,2,1,0.3976,0,3,Active,0
PW019553,2026-03-02,BR,Mobile,417,Medium,1,4,6,7,5,161.76,25.84,0.2,0.2918,0,1,10,2,0.9336,0,3,Active,1
PW000360,2026-06-01,CR,Mobile,855,Low,23,0,0,1,1,21.79,24.04,-1.0,0.0638,0,0,8,1,0.7625,0,1,Active,0
PW015744,2026-03-02,CR,Desktop,577,Medium,9,0,4,9,2,52.32,15.99,-0.3333,-0.3617,0,1,2,1,0.2819,0,3,Active,0
PW018651,2026-03-02,CR,Mobile,735,Low,5,0,0,2,1,30.01,29.73,-1.0,-0.0289,0,0,6,1,0.7886,0,1,Active,0
PW004953,2026-07-06,US,Mobile,1470,Medium,6,0,1,5,1,94.22,66.78,0.0,0.3068,0,2,0,2,0.3557,0,2,Active,0
PW002926,2026-05-04,MX,Mobile,1696,Low,26,1,1,1,1,24.87,25.59,0.0,0.0713,0,1,0,1,0.0113,0,1,Active,0
PW025067,2026-04-06,BR,Mobile,1388,Low,7,0,0,3,1,51.0,61.38,-1.0,-0.0677,0,0,2,2,0.1645,1,0,Inactive,0
PW023663,2026-05-04,US,Mobile,845,Medium,29,0,5,7,4,333.33,89.44,-0.1667,0.098,1,0,7,2,0.2093,0,1,Active,0
PW014275,2026-07-06,BR,Mobile,1626,Low,8,1,3,8,3,101.54,38.52,0.0,0.124,2,1,11,2,0.8624,0,2,Active,0
PW001519,2026-08-03,CR,Desktop,1240,Low,20,1,1,2,1,81.61,78.69,0.0,-0.3697,0,0,2,1,0.136,0,2,Active,0
